,eve,no_eve
2632,0.37,0.51
2633,0.3,0.58
2634,0.36,0.44
2635,0.4,0.51
2636,0.36,0.42
2637,0.29,0.52
2638,0.38,0.43
2639,0.33,0.48
2640,0.35,0.52
2641,0.32,0.49
2642,0.45,0.45
2643,0.45,0.53
2644,0.33,0.49
2645,0.39,0.41
2646,0.33,0.45
2647,0.42,0.52
2648,0.33,0.52
2649,0.35,0.49
2650,0.41,0.57
2651,0.45,0.45
2652,0.36,0.46
2653,0.45,0.46
2654,0.46,0.47
2655,0.38,0.53
2656,0.39,0.46
2657,0.34,0.52
2658,0.41,0.5
2659,0.42,0.48
2660,0.45,0.48
2661,0.44,0.51
2662,0.37,0.5
2663,0.41,0.49
2664,0.46,0.5
2665,0.35,0.52
2666,0.41,0.57
2667,0.42,0.5
2668,0.42,0.46
2669,0.32,0.45
2670,0.43,0.52
2671,0.41,0.57
2672,0.35,0.46
2673,0.44,0.55
2674,0.39,0.45
2675,0.38,0.55
2676,0.35,0.52
2677,0.38,0.37
2678,0.34,0.52
2679,0.28,0.55
2680,0.4,0.53
2681,0.39,0.49
2682,0.4,0.54
2683,0.36,0.56
2684,0.32,0.57
2685,0.37,0.52
2686,0.45,0.48
2687,0.3,0.45
2688,0.41,0.48
2689,0.33,0.49
2690,0.41,0.45
2691,0.34,0.52
2692,0.35,0.45
2693,0.41,0.43
2694,0.35,0.54
2695,0.47,0.57
2696,0.43,0.55
2697,0.43,0.52
2698,0.29,0.48
2699,0.37,0.61
2700,0.4,0.53
2701,0.44,0.49
2702,0.39,0.48
2703,0.38,0.47
2704,0.37,0.43
2705,0.33,0.48
2706,0.44,0.56
2707,0.34,0.44
2708,0.4,0.38
2709,0.46,0.57
2710,0.43,0.52
2711,0.39,0.47
2712,0.42,0.47
2713,0.36,0.51
2714,0.31,0.51
2715,0.42,0.52
2716,0.37,0.56
2717,0.28,0.47
2718,0.53,0.5
2719,0.41,0.53
2720,0.35,0.53
2721,0.4,0.53
2722,0.38,0.46
2723,0.4,0.53
2724,0.36,0.53
2725,0.34,0.44
2726,0.44,0.57
2727,0.43,0.56
2728,0.32,0.45
2729,0.45,0.44
2730,0.32,0.49
2731,0.34,0.52
2732,0.34,0.53
2733,0.36,0.36
2734,0.41,0.52
2735,0.32,0.5
2736,0.36,0.59
2737,0.32,0.39
2738,0.32,0.4
2739,0.42,0.56
2740,0.35,0.49
2741,0.31,0.4
2742,0.34,0.49
2743,0.36,0.5
2744,0.31,0.37
2745,0.38,0.47
2746,0.33,0.45
2747,0.36,0.48
2748,0.34,0.56
2749,0.43,0.47
2750,0.3,0.56
2751,0.33,0.51
2752,0.45,0.5
2753,0.39,0.42
2754,0.48,0.51
2755,0.36,0.47
2756,0.3,0.49
2757,0.41,0.38
2758,0.44,0.49
2759,0.34,0.53
2760,0.4,0.53
2761,0.38,0.46
2762,0.41,0.46
2763,0.32,0.48
2764,0.43,0.52
2765,0.38,0.46
2766,0.34,0.44
2767,0.37,0.46
2768,0.38,0.42
2769,0.34,0.5
2770,0.37,0.52
2771,0.34,0.43
2772,0.39,0.54
2773,0.44,0.45
2774,0.44,0.47
2775,0.35,0.53
2776,0.36,0.52
2777,0.36,0.45
2778,0.43,0.49
2779,0.41,0.46
2780,0.36,0.5
2781,0.32,0.49
2782,0.37,0.44
2783,0.36,0.47
2784,0.42,0.46
2785,0.42,0.47
2786,0.37,0.48
2787,0.37,0.51
2788,0.29,0.49
2789,0.39,0.46
2790,0.41,0.53
2791,0.31,0.42
2792,0.39,0.49
2793,0.44,0.44
2794,0.41,0.55
2795,0.38,0.55
2796,0.42,0.62
2797,0.45,0.51
2798,0.26,0.54
2799,0.36,0.47
2800,0.41,0.48
2801,0.36,0.44
2802,0.33,0.59
2803,0.45,0.5
2804,0.43,0.47
2805,0.34,0.48
2806,0.36,0.43
2807,0.39,0.47
2808,0.39,0.44
2809,0.48,0.58
2810,0.41,0.49
2811,0.44,0.53
2812,0.41,0.44
2813,0.46,0.44
2814,0.31,0.46
2815,0.32,0.43
2816,0.32,0.52
2817,0.4,0.52
2818,0.31,0.49
2819,0.32,0.56
2820,0.31,0.49
2821,0.34,0.56
2822,0.31,0.44
2823,0.31,0.44
2824,0.38,0.55
2825,0.38,0.55
2826,0.42,0.58
2827,0.42,0.46
2828,0.45,0.6
2829,0.44,0.55
2830,0.36,0.52
2831,0.38,0.42
2832,0.28,0.48
2833,0.41,0.5
2834,0.39,0.54
2835,0.39,0.51
2836,0.36,0.54
2837,0.4,0.55
2838,0.43,0.52
2839,0.44,0.56
2840,0.42,0.54
2841,0.32,0.4
2842,0.34,0.48
2843,0.44,0.55
2844,0.33,0.5
2845,0.32,0.52
2846,0.41,0.52
2847,0.41,0.49
2848,0.4,0.57
2849,0.44,0.53
2850,0.32,0.55
2851,0.4,0.42
2852,0.44,0.65
2853,0.42,0.5
2854,0.35,0.48
2855,0.36,0.43
2856,0.43,0.54
2857,0.38,0.46
2858,0.38,0.59
2859,0.43,0.5
2860,0.31,0.44
2861,0.35,0.53
2862,0.36,0.5
2863,0.36,0.45
2864,0.33,0.43
2865,0.37,0.47
2866,0.41,0.53
2867,0.45,0.38
2868,0.31,0.52
2869,0.36,0.47
2870,0.38,0.55
2871,0.42,0.46
2872,0.29,0.57
2873,0.39,0.46
2874,0.37,0.49
2875,0.37,0.48
2876,0.46,0.45
2877,0.46,0.45
2878,0.35,0.59
2879,0.34,0.47
2880,0.44,0.57
2881,0.34,0.41
2882,0.38,0.49
2883,0.39,0.42
2884,0.34,0.48
2885,0.43,0.61
2886,0.41,0.53
2887,0.37,0.48
2888,0.38,0.54
2889,0.3,0.51
2890,0.49,0.44
2891,0.4,0.48
2892,0.42,0.41
2893,0.51,0.47
2894,0.39,0.42
2895,0.36,0.48
2896,0.39,0.5
2897,0.44,0.56
2898,0.34,0.44
2899,0.35,0.46
2900,0.39,0.56
2901,0.43,0.44
2902,0.41,0.55
2903,0.37,0.57
2904,0.45,0.46
2905,0.38,0.5
2906,0.41,0.48
2907,0.39,0.52
2908,0.46,0.52
2909,0.39,0.59
2910,0.34,0.44
2911,0.38,0.47
2912,0.39,0.45
2913,0.39,0.44
2914,0.42,0.49
2915,0.34,0.48
2916,0.38,0.51
2917,0.31,0.59
2918,0.47,0.53
2919,0.34,0.45
2920,0.33,0.41
2921,0.34,0.49
2922,0.43,0.46
2923,0.33,0.52
2924,0.36,0.54
2925,0.36,0.56
2926,0.33,0.43
2927,0.4,0.54
2928,0.36,0.65
2929,0.33,0.51
2930,0.4,0.49
2931,0.29,0.53
2932,0.37,0.45
2933,0.42,0.46
2934,0.4,0.56
2935,0.34,0.53
2936,0.33,0.55
2937,0.3,0.54
2938,0.43,0.58
2939,0.38,0.49
2940,0.23,0.51
2941,0.37,0.54
2942,0.36,0.48
2943,0.39,0.53
2944,0.41,0.47
2945,0.41,0.5
2946,0.36,0.51
2947,0.36,0.51
2948,0.34,0.51
2949,0.35,0.59
2950,0.38,0.49
2951,0.33,0.49
2952,0.36,0.45
2953,0.41,0.5
2954,0.33,0.49
2955,0.49,0.45
2956,0.47,0.52
2957,0.45,0.44
2958,0.34,0.62
2959,0.39,0.54
2960,0.38,0.48
2961,0.31,0.5
2962,0.36,0.5
2963,0.39,0.55
2964,0.38,0.5
2965,0.38,0.51
2966,0.39,0.53
2967,0.44,0.51
2968,0.43,0.5
2969,0.41,0.57
2970,0.4,0.5
2971,0.39,0.51
2972,0.38,0.52
2973,0.47,0.4
2974,0.43,0.53
2975,0.34,0.49
2976,0.42,0.52
2977,0.39,0.53
2978,0.34,0.49
2979,0.35,0.44
2980,0.31,0.5
2981,0.34,0.55
2982,0.39,0.44
2983,0.31,0.5
2984,0.4,0.62
2985,0.37,0.52
2986,0.33,0.56
2987,0.32,0.54
2988,0.3,0.42
2989,0.38,0.5
2990,0.3,0.39
2991,0.29,0.53
2992,0.4,0.51
2993,0.43,0.43
2994,0.41,0.54
2995,0.34,0.63
2996,0.35,0.54
2997,0.35,0.51
2998,0.24,0.57
2999,0.37,0.44
3000,0.37,0.53
3001,0.35,0.57
3002,0.31,0.52
3003,0.4,0.46
3004,0.32,0.53
3005,0.34,0.49
3006,0.43,0.41
3007,0.27,0.43
3008,0.42,0.52
3009,0.39,0.55
3010,0.43,0.6
3011,0.32,0.47
3012,0.45,0.49
3013,0.4,0.5
3014,0.37,0.58
3015,0.34,0.58
3016,0.4,0.43
3017,0.41,0.44
3018,0.39,0.54
3019,0.34,0.58
3020,0.4,0.5
3021,0.31,0.59
3022,0.37,0.46
3023,0.31,0.49
3024,0.35,0.53
3025,0.47,0.43
3026,0.33,0.6
3027,0.42,0.51
3028,0.35,0.43
3029,0.34,0.5
3030,0.38,0.5
3031,0.31,0.56
3032,0.4,0.48
3033,0.44,0.53
3034,0.29,0.56
3035,0.24,0.52
3036,0.43,0.41
3037,0.3,0.49
3038,0.28,0.54
3039,0.39,0.5
3040,0.34,0.56
3041,0.39,0.47
3042,0.33,0.55
3043,0.35,0.57
3044,0.37,0.5
3045,0.43,0.46
3046,0.27,0.52
3047,0.41,0.5
3048,0.3,0.55
3049,0.33,0.51
3050,0.37,0.46
3051,0.45,0.49
3052,0.33,0.45
3053,0.39,0.58
3054,0.31,0.6
3055,0.39,0.45
3056,0.35,0.52
3057,0.43,0.49
3058,0.37,0.47
3059,0.44,0.37
3060,0.39,0.55
3061,0.35,0.59
3062,0.3,0.59
3063,0.31,0.44
3064,0.41,0.46
3065,0.39,0.47
3066,0.44,0.49
3067,0.34,0.53
3068,0.36,0.49
3069,0.41,0.48
3070,0.38,0.49
3071,0.34,0.49
3072,0.34,0.45
3073,0.38,0.41
3074,0.33,0.4
3075,0.38,0.55
3076,0.34,0.5
3077,0.35,0.49
3078,0.38,0.49
3079,0.39,0.46
3080,0.37,0.57
3081,0.38,0.48
3082,0.41,0.64
3083,0.42,0.53
3084,0.35,0.5
3085,0.35,0.51
3086,0.45,0.62
3087,0.36,0.42
3088,0.43,0.54
3089,0.43,0.57
3090,0.38,0.51
3091,0.47,0.53
3092,0.41,0.43
3093,0.44,0.48
3094,0.37,0.52
3095,0.36,0.52
3096,0.31,0.53
3097,0.39,0.44
3098,0.37,0.51
3099,0.4,0.54
3100,0.32,0.44
3101,0.33,0.49
3102,0.36,0.47
3103,0.26,0.49
3104,0.41,0.49
3105,0.36,0.58
3106,0.36,0.49
3107,0.46,0.52
3108,0.36,0.42
3109,0.42,0.46
3110,0.44,0.49
3111,0.4,0.53
3112,0.38,0.44
3113,0.46,0.57
3114,0.44,0.48
3115,0.42,0.56
3116,0.34,0.53
3117,0.38,0.51
3118,0.41,0.45
3119,0.34,0.45
3120,0.31,0.6
3121,0.36,0.45
3122,0.41,0.49
3123,0.4,0.46
3124,0.33,0.47
3125,0.37,0.55
3126,0.4,0.51
3127,0.34,0.53
3128,0.35,0.55
3129,0.37,0.5
3130,0.25,0.41
3131,0.43,0.49
3132,0.41,0.55
3133,0.37,0.55
3134,0.31,0.58
3135,0.46,0.54
3136,0.39,0.57
3137,0.37,0.49
3138,0.37,0.52
3139,0.35,0.54
3140,0.37,0.46
3141,0.37,0.56
3142,0.37,0.46
3143,0.38,0.57
3144,0.39,0.49
3145,0.37,0.43
3146,0.35,0.52
3147,0.33,0.49
3148,0.38,0.48
3149,0.4,0.42
3150,0.35,0.45
3151,0.37,0.46
3152,0.4,0.49
3153,0.33,0.54
3154,0.37,0.34
3155,0.38,0.51
3156,0.37,0.53
3157,0.32,0.53
3158,0.37,0.44
3159,0.31,0.48
3160,0.4,0.41
3161,0.48,0.47
3162,0.36,0.49
3163,0.41,0.49
3164,0.36,0.43
3165,0.35,0.53
3166,0.3,0.48
3167,0.35,0.58
3168,0.28,0.51
3169,0.37,0.44
3170,0.33,0.57
3171,0.4,0.53
3172,0.36,0.38
3173,0.35,0.48
3174,0.37,0.57
3175,0.39,0.54
3176,0.37,0.55
3177,0.33,0.5
3178,0.34,0.56
3179,0.43,0.5
3180,0.4,0.44
3181,0.41,0.53
3182,0.38,0.42
3183,0.34,0.49
3184,0.39,0.55
3185,0.39,0.45
3186,0.41,0.53
3187,0.4,0.5
3188,0.4,0.52
3189,0.4,0.61
3190,0.33,0.45
3191,0.35,0.54
3192,0.41,0.46
3193,0.34,0.57
3194,0.34,0.4
3195,0.43,0.51
3196,0.39,0.55
3197,0.34,0.48
3198,0.38,0.55
3199,0.36,0.53
3200,0.37,0.45
3201,0.41,0.47
3202,0.33,0.44
3203,0.38,0.51
3204,0.36,0.54
3205,0.43,0.46
3206,0.36,0.55
3207,0.33,0.47
3208,0.31,0.55
3209,0.43,0.51
3210,0.38,0.46
3211,0.42,0.56
3212,0.31,0.58
3213,0.41,0.51
3214,0.36,0.52
3215,0.38,0.58
3216,0.5,0.52
3217,0.39,0.44
3218,0.41,0.56
3219,0.3,0.46
3220,0.28,0.43
3221,0.36,0.5
3222,0.4,0.54
3223,0.34,0.46
3224,0.35,0.54
3225,0.37,0.46
3226,0.35,0.56
3227,0.38,0.47
3228,0.36,0.5
3229,0.35,0.48
3230,0.3,0.53
3231,0.39,0.51
3232,0.41,0.55
3233,0.43,0.43
3234,0.34,0.56
3235,0.39,0.47
3236,0.43,0.53
3237,0.39,0.5
3238,0.38,0.55
3239,0.4,0.53
3240,0.37,0.62
3241,0.45,0.59
3242,0.34,0.47
3243,0.4,0.44
3244,0.36,0.51
3245,0.35,0.53
3246,0.38,0.48
3247,0.41,0.49
3248,0.41,0.49
3249,0.39,0.51
3250,0.25,0.49
3251,0.29,0.53
3252,0.42,0.45
3253,0.38,0.57
3254,0.41,0.54
3255,0.38,0.46
3256,0.4,0.52
3257,0.4,0.53
3258,0.4,0.57
3259,0.29,0.52
3260,0.28,0.39
3261,0.4,0.52
3262,0.34,0.5
3263,0.37,0.5
3264,0.37,0.52
3265,0.36,0.52
3266,0.31,0.4
3267,0.31,0.47
3268,0.35,0.51
3269,0.38,0.54
3270,0.39,0.52
3271,0.4,0.45
3272,0.46,0.54
3273,0.28,0.6
3274,0.36,0.47
3275,0.35,0.39
3276,0.35,0.54
3277,0.35,0.5
3278,0.31,0.44
3279,0.41,0.48
3280,0.43,0.6
3281,0.36,0.54
3282,0.34,0.47
3283,0.38,0.42
3284,0.46,0.52
3285,0.44,0.51
3286,0.43,0.57
3287,0.33,0.53
3288,0.35,0.47
3289,0.33,0.49
3290,0.38,0.47
3291,0.33,0.46
3292,0.38,0.55
3293,0.45,0.51
3294,0.43,0.37
3295,0.33,0.53
3296,0.4,0.54
3297,0.39,0.6
3298,0.39,0.6
3299,0.38,0.45
3300,0.4,0.44
3301,0.32,0.51
3302,0.38,0.47
3303,0.39,0.49
3304,0.42,0.45
3305,0.4,0.46
3306,0.36,0.46
3307,0.39,0.4
3308,0.37,0.55
3309,0.41,0.49
3310,0.36,0.47
3311,0.36,0.5
3312,0.34,0.56
3313,0.39,0.47
3314,0.36,0.51
3315,0.3,0.47
3316,0.51,0.55
3317,0.31,0.41
3318,0.33,0.51
3319,0.4,0.52
3320,0.37,0.48
3321,0.41,0.48
3322,0.41,0.58
3323,0.33,0.56
3324,0.37,0.56
3325,0.34,0.56
3326,0.4,0.47
3327,0.39,0.48
3328,0.39,0.43
3329,0.34,0.44
3330,0.42,0.45
3331,0.37,0.51
3332,0.34,0.53
3333,0.39,0.5
3334,0.32,0.46
3335,0.39,0.47
3336,0.39,0.52
3337,0.35,0.53
3338,0.38,0.47
3339,0.3,0.52
3340,0.42,0.53
3341,0.43,0.59
3342,0.44,0.46
3343,0.34,0.46
3344,0.46,0.5
3345,0.38,0.45
3346,0.46,0.51
3347,0.38,0.4
3348,0.39,0.52
3349,0.44,0.56
3350,0.37,0.46
3351,0.37,0.55
3352,0.38,0.4
3353,0.34,0.54
3354,0.37,0.4
3355,0.41,0.47
3356,0.39,0.49
3357,0.42,0.57
3358,0.4,0.45
3359,0.36,0.5
3360,0.34,0.52
3361,0.41,0.55
3362,0.37,0.57
3363,0.33,0.47
3364,0.44,0.43
3365,0.4,0.55
3366,0.36,0.55
3367,0.34,0.44
3368,0.41,0.52
3369,0.36,0.53
3370,0.42,0.44
3371,0.38,0.58
3372,0.36,0.5
3373,0.37,0.51
3374,0.41,0.51
3375,0.41,0.49
3376,0.36,0.5
3377,0.35,0.46
3378,0.4,0.48
3379,0.42,0.4
3380,0.32,0.53
3381,0.5,0.49
3382,0.36,0.43
3383,0.43,0.42
3384,0.45,0.42
3385,0.32,0.47
3386,0.3,0.48
3387,0.37,0.44
3388,0.38,0.48
3389,0.41,0.44
3390,0.34,0.53
3391,0.38,0.54
3392,0.44,0.47
3393,0.52,0.43
3394,0.36,0.6
3395,0.37,0.42
3396,0.4,0.48
3397,0.31,0.46
3398,0.3,0.48
3399,0.45,0.47
3400,0.36,0.54
3401,0.36,0.47
3402,0.3,0.56
3403,0.38,0.48
3404,0.44,0.41
3405,0.38,0.54
3406,0.32,0.57
3407,0.29,0.42
3408,0.35,0.54
3409,0.37,0.54
3410,0.32,0.56
3411,0.42,0.52
3412,0.31,0.45
3413,0.38,0.46
3414,0.41,0.5
3415,0.46,0.54
3416,0.31,0.49
3417,0.41,0.47
3418,0.47,0.46
3419,0.4,0.5
3420,0.4,0.5
3421,0.39,0.5
3422,0.43,0.55
3423,0.41,0.58
3424,0.38,0.52
3425,0.49,0.41
3426,0.43,0.54
3427,0.32,0.42
3428,0.37,0.42
3429,0.44,0.45
3430,0.47,0.5
3431,0.4,0.43
3432,0.35,0.59
3433,0.43,0.52
3434,0.31,0.52
3435,0.35,0.52
3436,0.34,0.55
3437,0.34,0.59
3438,0.41,0.51
3439,0.41,0.54
3440,0.33,0.5
3441,0.31,0.57
3442,0.29,0.53
3443,0.31,0.52
3444,0.38,0.47
3445,0.42,0.49
3446,0.35,0.48
3447,0.33,0.54
3448,0.33,0.52
3449,0.43,0.44
3450,0.31,0.56
3451,0.48,0.5
3452,0.39,0.52
3453,0.4,0.5
3454,0.34,0.51
3455,0.43,0.52
3456,0.47,0.49
3457,0.34,0.49
3458,0.43,0.39
3459,0.39,0.49
3460,0.35,0.58
3461,0.39,0.44
3462,0.36,0.61
3463,0.38,0.44
3464,0.35,0.57
3465,0.34,0.49
3466,0.37,0.58
3467,0.42,0.42
3468,0.43,0.5
3469,0.37,0.52
3470,0.39,0.51
3471,0.44,0.46
3472,0.34,0.51
3473,0.39,0.44
3474,0.38,0.58
3475,0.33,0.46
3476,0.36,0.48
3477,0.33,0.53
3478,0.36,0.53
3479,0.36,0.5
3480,0.37,0.46
3481,0.33,0.44
3482,0.33,0.5
3483,0.41,0.47
3484,0.36,0.46
3485,0.31,0.49
3486,0.35,0.46
3487,0.42,0.47
3488,0.38,0.47
3489,0.41,0.53
3490,0.45,0.45
3491,0.32,0.44
3492,0.4,0.51
3493,0.34,0.54
3494,0.4,0.48
3495,0.33,0.46
3496,0.41,0.5
3497,0.5,0.52
3498,0.41,0.46
3499,0.37,0.52
3500,0.34,0.53
3501,0.33,0.54
3502,0.34,0.51
3503,0.37,0.44
3504,0.4,0.5
3505,0.39,0.5
3506,0.38,0.57
3507,0.42,0.52
3508,0.35,0.49
3509,0.3,0.51
3510,0.3,0.5
3511,0.44,0.52
3512,0.3,0.43
3513,0.32,0.52
3514,0.36,0.5
3515,0.37,0.48
3516,0.33,0.57
3517,0.4,0.49
3518,0.31,0.46
3519,0.36,0.51
3520,0.33,0.44
3521,0.41,0.43
3522,0.42,0.45
3523,0.37,0.44
3524,0.37,0.51
3525,0.36,0.65
3526,0.41,0.54
3527,0.35,0.52
3528,0.36,0.46
3529,0.35,0.47
3530,0.33,0.51
3531,0.44,0.5
3532,0.38,0.51
3533,0.43,0.41
3534,0.34,0.54
3535,0.43,0.42
3536,0.45,0.54
3537,0.35,0.51
3538,0.35,0.54
3539,0.38,0.51
3540,0.38,0.55
3541,0.45,0.52
3542,0.36,0.58
3543,0.46,0.45
3544,0.49,0.5
3545,0.33,0.38
3546,0.42,0.47
3547,0.36,0.44
3548,0.34,0.52
3549,0.4,0.49
3550,0.43,0.51
3551,0.33,0.47
3552,0.37,0.47
3553,0.3,0.48
3554,0.34,0.5
3555,0.42,0.51
3556,0.4,0.51
3557,0.35,0.48
3558,0.38,0.54
3559,0.36,0.49
3560,0.42,0.51
3561,0.39,0.5
3562,0.44,0.55
3563,0.36,0.49
3564,0.33,0.53
3565,0.37,0.54
3566,0.38,0.51
3567,0.44,0.52
3568,0.3,0.48
3569,0.39,0.4
3570,0.38,0.51
3571,0.47,0.42
3572,0.41,0.51
3573,0.35,0.48
3574,0.45,0.48
3575,0.43,0.42
3576,0.37,0.46
3577,0.34,0.56
3578,0.4,0.42
3579,0.44,0.46
3580,0.33,0.55
3581,0.34,0.52
3582,0.44,0.58
3583,0.35,0.55
3584,0.33,0.48
3585,0.42,0.49
3586,0.34,0.47
3587,0.33,0.52
3588,0.43,0.44
3589,0.42,0.46
3590,0.34,0.53
3591,0.36,0.66
3592,0.36,0.54
3593,0.33,0.47
3594,0.45,0.51
3595,0.34,0.43
3596,0.39,0.44
3597,0.32,0.54
3598,0.26,0.54
3599,0.41,0.58
3600,0.37,0.46
3601,0.34,0.49
3602,0.41,0.57
3603,0.43,0.54
3604,0.37,0.52
3605,0.38,0.52
3606,0.34,0.49
3607,0.36,0.52
3608,0.41,0.48
3609,0.45,0.51
3610,0.42,0.5
3611,0.37,0.43
3612,0.33,0.49
3613,0.4,0.55
3614,0.4,0.48
3615,0.34,0.6
3616,0.37,0.5
3617,0.38,0.42
3618,0.34,0.48
3619,0.39,0.64
3620,0.4,0.48
3621,0.43,0.59
3622,0.4,0.47
3623,0.42,0.48
3624,0.33,0.51
3625,0.49,0.49
3626,0.39,0.4
3627,0.39,0.53
3628,0.34,0.53
3629,0.41,0.43
3630,0.34,0.6
3631,0.41,0.57
3632,0.31,0.5
3633,0.34,0.58
3634,0.39,0.45
3635,0.4,0.47
3636,0.35,0.46
3637,0.33,0.46
3638,0.35,0.49
3639,0.42,0.49
3640,0.38,0.5
3641,0.32,0.48
3642,0.36,0.48
3643,0.38,0.48
3644,0.37,0.49
3645,0.39,0.54
3646,0.45,0.51
3647,0.41,0.46
3648,0.32,0.58
3649,0.42,0.51
3650,0.46,0.5
3651,0.41,0.43
3652,0.49,0.49
3653,0.43,0.5
3654,0.31,0.58
3655,0.31,0.38
3656,0.33,0.51
3657,0.37,0.52
3658,0.45,0.53
3659,0.37,0.48
3660,0.37,0.56
3661,0.47,0.51
3662,0.45,0.44
3663,0.3,0.47
3664,0.36,0.48
3665,0.37,0.56
3666,0.37,0.47
3667,0.43,0.52
3668,0.33,0.39
3669,0.42,0.48
3670,0.38,0.54
3671,0.4,0.47
3672,0.36,0.52
3673,0.46,0.44
3674,0.46,0.49
3675,0.38,0.59
3676,0.39,0.52
3677,0.42,0.42
3678,0.33,0.46
3679,0.36,0.44
3680,0.37,0.52
3681,0.37,0.46
3682,0.42,0.51
3683,0.26,0.51
3684,0.37,0.38
3685,0.34,0.47
3686,0.47,0.47
3687,0.36,0.38
3688,0.45,0.51
3689,0.36,0.56
3690,0.41,0.47
3691,0.42,0.51
3692,0.38,0.53
3693,0.44,0.41
3694,0.39,0.55
3695,0.35,0.54
3696,0.39,0.49
3697,0.31,0.49
3698,0.46,0.44
3699,0.34,0.45
3700,0.38,0.4
3701,0.41,0.5
3702,0.41,0.56
3703,0.33,0.53
3704,0.31,0.46
3705,0.43,0.59
3706,0.36,0.58
3707,0.47,0.4
3708,0.38,0.51
3709,0.43,0.57
3710,0.32,0.52
3711,0.45,0.52
3712,0.41,0.51
3713,0.48,0.53
3714,0.4,0.45
3715,0.47,0.41
3716,0.4,0.54
3717,0.41,0.49
3718,0.42,0.45
3719,0.42,0.51
3720,0.31,0.5
3721,0.38,0.48
3722,0.46,0.53
3723,0.34,0.6
3724,0.3,0.51
3725,0.35,0.41
3726,0.3,0.47
3727,0.41,0.5
3728,0.4,0.55
3729,0.39,0.54
3730,0.35,0.41
3731,0.36,0.51
3732,0.42,0.57
3733,0.37,0.54
3734,0.38,0.48
3735,0.36,0.53
3736,0.4,0.43
3737,0.38,0.51
3738,0.39,0.42
3739,0.38,0.41
3740,0.46,0.54
3741,0.42,0.4
3742,0.41,0.44
3743,0.38,0.48
3744,0.34,0.45
3745,0.39,0.47
3746,0.44,0.45
3747,0.37,0.52
3748,0.28,0.58
3749,0.37,0.48
3750,0.42,0.58
3751,0.4,0.57
3752,0.39,0.58
3753,0.43,0.52
3754,0.36,0.51
3755,0.41,0.52
3756,0.32,0.47
3757,0.39,0.58
3758,0.37,0.44
3759,0.3,0.43
3760,0.35,0.53
3761,0.39,0.48
3762,0.39,0.42
3763,0.4,0.52
3764,0.37,0.49
3765,0.35,0.6
3766,0.46,0.53
3767,0.53,0.5
3768,0.34,0.52
3769,0.36,0.53
3770,0.48,0.51
3771,0.31,0.48
3772,0.34,0.49
3773,0.37,0.52
3774,0.3,0.37
3775,0.38,0.52
3776,0.35,0.51
3777,0.31,0.49
3778,0.31,0.56
3779,0.28,0.47
3780,0.38,0.5
3781,0.32,0.42
3782,0.4,0.47
3783,0.39,0.54
3784,0.36,0.6
3785,0.46,0.52
3786,0.41,0.6
3787,0.43,0.51
3788,0.4,0.44
3789,0.35,0.52
3790,0.36,0.49
3791,0.4,0.47
3792,0.31,0.48
3793,0.3,0.58
3794,0.38,0.44
3795,0.42,0.45
3796,0.36,0.49
3797,0.37,0.61
3798,0.39,0.48
3799,0.29,0.48
3800,0.36,0.57
3801,0.4,0.55
3802,0.37,0.5
3803,0.44,0.51
3804,0.39,0.44
3805,0.28,0.46
3806,0.43,0.39
3807,0.37,0.51
3808,0.49,0.54
3809,0.39,0.4
3810,0.44,0.52
3811,0.33,0.56
3812,0.45,0.51
3813,0.31,0.53
3814,0.37,0.48
3815,0.48,0.59
3816,0.36,0.58
3817,0.39,0.53
3818,0.35,0.5
3819,0.34,0.52
3820,0.35,0.5
3821,0.34,0.46
3822,0.32,0.51
3823,0.37,0.46
3824,0.35,0.49
3825,0.41,0.56
3826,0.4,0.5
3827,0.41,0.4
3828,0.41,0.46
3829,0.41,0.6
3830,0.34,0.55
3831,0.4,0.47
3832,0.43,0.43
3833,0.31,0.46
3834,0.31,0.54
3835,0.41,0.47
3836,0.39,0.5
3837,0.41,0.53
3838,0.31,0.42
3839,0.27,0.54
3840,0.43,0.59
3841,0.37,0.51
3842,0.4,0.43
3843,0.43,0.45
3844,0.34,0.62
3845,0.38,0.42
3846,0.35,0.42
3847,0.35,0.52
3848,0.31,0.54
3849,0.39,0.57
3850,0.39,0.46
3851,0.35,0.42
3852,0.3,0.55
3853,0.38,0.46
3854,0.41,0.5
3855,0.34,0.55
3856,0.35,0.54
3857,0.4,0.49
3858,0.34,0.42
3859,0.35,0.45
3860,0.39,0.52
3861,0.42,0.54
3862,0.41,0.54
3863,0.43,0.51
3864,0.4,0.56
3865,0.42,0.54
3866,0.37,0.46
3867,0.38,0.48
3868,0.37,0.49
3869,0.41,0.53
3870,0.28,0.51
3871,0.38,0.48
3872,0.39,0.44
3873,0.4,0.54
3874,0.34,0.54
3875,0.43,0.57
3876,0.43,0.49
3877,0.31,0.46
3878,0.35,0.55
3879,0.36,0.34
3880,0.4,0.54
3881,0.45,0.44
3882,0.4,0.47
3883,0.35,0.52
3884,0.44,0.42
3885,0.33,0.55
3886,0.37,0.47
3887,0.47,0.5
3888,0.41,0.56
3889,0.41,0.49
3890,0.45,0.48
3891,0.38,0.53
3892,0.31,0.52
3893,0.45,0.48
3894,0.43,0.56
3895,0.38,0.61
3896,0.34,0.54
3897,0.43,0.58
3898,0.4,0.47
3899,0.31,0.52
3900,0.39,0.43
3901,0.41,0.46
3902,0.4,0.53
