,eve,no_eve
2632,0.42,0.56
2633,0.38,0.58
2634,0.36,0.54
2635,0.4,0.44
2636,0.28,0.34
2637,0.42,0.58
2638,0.4,0.58
2639,0.3,0.52
2640,0.48,0.42
2641,0.4,0.5
2642,0.32,0.54
2643,0.26,0.6
2644,0.36,0.46
2645,0.44,0.38
2646,0.44,0.56
2647,0.3,0.62
2648,0.48,0.6
2649,0.46,0.7
2650,0.44,0.34
2651,0.4,0.38
2652,0.38,0.5
2653,0.36,0.42
2654,0.28,0.46
2655,0.46,0.58
2656,0.3,0.48
2657,0.42,0.46
2658,0.28,0.54
2659,0.3,0.52
2660,0.4,0.62
2661,0.38,0.46
2662,0.42,0.42
2663,0.48,0.62
2664,0.38,0.54
2665,0.4,0.54
2666,0.36,0.44
2667,0.3,0.6
2668,0.42,0.52
2669,0.3,0.54
2670,0.44,0.46
2671,0.32,0.46
2672,0.42,0.5
2673,0.36,0.54
2674,0.44,0.48
2675,0.44,0.56
2676,0.26,0.5
2677,0.4,0.6
2678,0.28,0.44
2679,0.44,0.46
2680,0.32,0.36
2681,0.32,0.54
2682,0.26,0.42
2683,0.4,0.48
2684,0.38,0.52
2685,0.42,0.62
2686,0.34,0.34
2687,0.44,0.6
2688,0.4,0.46
2689,0.44,0.58
2690,0.44,0.44
2691,0.46,0.42
2692,0.36,0.46
2693,0.46,0.52
2694,0.36,0.46
2695,0.42,0.5
2696,0.5,0.44
2697,0.5,0.52
2698,0.32,0.54
2699,0.4,0.62
2700,0.34,0.54
2701,0.42,0.54
2702,0.32,0.66
2703,0.46,0.64
2704,0.38,0.5
2705,0.44,0.44
2706,0.44,0.58
2707,0.5,0.52
2708,0.4,0.44
2709,0.36,0.58
2710,0.28,0.6
2711,0.38,0.5
2712,0.38,0.58
2713,0.52,0.36
2714,0.3,0.48
2715,0.42,0.32
2716,0.24,0.54
2717,0.34,0.38
2718,0.38,0.54
2719,0.44,0.56
2720,0.28,0.52
2721,0.36,0.54
2722,0.26,0.48
2723,0.24,0.34
2724,0.46,0.48
2725,0.36,0.54
2726,0.46,0.44
2727,0.34,0.38
2728,0.4,0.62
2729,0.3,0.42
2730,0.36,0.66
2731,0.42,0.52
2732,0.36,0.5
2733,0.44,0.52
2734,0.32,0.52
2735,0.3,0.42
2736,0.32,0.54
2737,0.34,0.56
2738,0.42,0.56
2739,0.38,0.34
2740,0.28,0.48
2741,0.42,0.58
2742,0.38,0.56
2743,0.36,0.38
2744,0.22,0.46
2745,0.36,0.5
2746,0.28,0.44
2747,0.36,0.62
2748,0.4,0.44
2749,0.34,0.54
2750,0.34,0.42
2751,0.42,0.66
2752,0.44,0.6
2753,0.36,0.5
2754,0.54,0.52
2755,0.18,0.56
2756,0.34,0.48
2757,0.36,0.48
2758,0.48,0.4
2759,0.3,0.62
2760,0.3,0.56
2761,0.34,0.5
2762,0.46,0.48
2763,0.34,0.58
2764,0.4,0.5
2765,0.4,0.48
2766,0.4,0.52
2767,0.4,0.58
2768,0.4,0.54
2769,0.38,0.56
2770,0.32,0.36
2771,0.38,0.44
2772,0.46,0.3
2773,0.46,0.5
2774,0.32,0.5
2775,0.46,0.52
2776,0.3,0.46
2777,0.44,0.54
2778,0.32,0.5
2779,0.42,0.34
2780,0.4,0.44
2781,0.34,0.54
2782,0.28,0.52
2783,0.3,0.62
2784,0.44,0.5
2785,0.36,0.58
2786,0.42,0.46
2787,0.56,0.44
2788,0.36,0.64
2789,0.38,0.54
2790,0.34,0.54
2791,0.5,0.48
2792,0.32,0.44
2793,0.24,0.46
2794,0.4,0.5
2795,0.4,0.6
2796,0.4,0.52
2797,0.42,0.58
2798,0.34,0.6
2799,0.34,0.56
2800,0.5,0.4
2801,0.3,0.5
2802,0.4,0.48
2803,0.22,0.54
2804,0.34,0.5
2805,0.4,0.62
2806,0.44,0.54
2807,0.38,0.46
2808,0.3,0.54
2809,0.44,0.58
2810,0.42,0.48
2811,0.46,0.4
2812,0.4,0.5
2813,0.24,0.52
2814,0.28,0.46
2815,0.38,0.46
2816,0.38,0.58
2817,0.4,0.46
2818,0.44,0.46
2819,0.54,0.54
2820,0.46,0.66
2821,0.32,0.52
2822,0.4,0.56
2823,0.46,0.54
2824,0.46,0.48
2825,0.28,0.54
2826,0.38,0.52
2827,0.32,0.52
2828,0.36,0.68
2829,0.38,0.4
2830,0.38,0.54
2831,0.4,0.44
2832,0.36,0.46
2833,0.42,0.44
2834,0.44,0.46
2835,0.5,0.46
2836,0.34,0.44
2837,0.4,0.52
2838,0.34,0.54
2839,0.38,0.42
2840,0.42,0.46
2841,0.5,0.44
2842,0.42,0.48
2843,0.42,0.64
2844,0.3,0.48
2845,0.2,0.42
2846,0.48,0.46
2847,0.44,0.6
2848,0.46,0.52
2849,0.36,0.6
2850,0.26,0.42
2851,0.26,0.58
2852,0.48,0.5
2853,0.44,0.48
2854,0.36,0.52
2855,0.34,0.42
2856,0.42,0.56
2857,0.32,0.48
2858,0.4,0.44
2859,0.3,0.42
2860,0.36,0.4
2861,0.42,0.56
2862,0.42,0.48
2863,0.44,0.5
2864,0.42,0.62
2865,0.34,0.36
2866,0.28,0.32
2867,0.36,0.56
2868,0.3,0.54
2869,0.4,0.38
2870,0.24,0.48
2871,0.4,0.5
2872,0.32,0.48
2873,0.38,0.48
2874,0.4,0.56
2875,0.32,0.52
2876,0.28,0.42
2877,0.34,0.46
2878,0.34,0.58
2879,0.36,0.66
2880,0.44,0.44
2881,0.4,0.5
2882,0.44,0.58
2883,0.36,0.48
2884,0.36,0.5
2885,0.26,0.54
2886,0.38,0.54
2887,0.3,0.54
2888,0.38,0.5
2889,0.36,0.52
2890,0.44,0.54
2891,0.3,0.5
2892,0.48,0.4
2893,0.38,0.64
2894,0.36,0.56
2895,0.34,0.58
2896,0.36,0.54
2897,0.32,0.48
2898,0.4,0.6
2899,0.38,0.44
2900,0.24,0.54
2901,0.4,0.44
2902,0.42,0.42
2903,0.38,0.52
2904,0.46,0.4
2905,0.38,0.54
2906,0.44,0.48
2907,0.44,0.58
2908,0.34,0.56
2909,0.36,0.52
2910,0.5,0.54
2911,0.42,0.5
2912,0.34,0.52
2913,0.44,0.58
2914,0.4,0.38
2915,0.3,0.44
2916,0.48,0.58
2917,0.38,0.52
2918,0.42,0.56
2919,0.36,0.58
2920,0.5,0.6
2921,0.38,0.56
2922,0.32,0.64
2923,0.22,0.42
2924,0.32,0.54
2925,0.38,0.54
2926,0.52,0.56
2927,0.42,0.56
2928,0.38,0.6
2929,0.4,0.64
2930,0.28,0.58
2931,0.42,0.56
2932,0.42,0.5
2933,0.36,0.4
2934,0.46,0.52
2935,0.46,0.6
2936,0.34,0.56
2937,0.56,0.52
2938,0.36,0.48
2939,0.34,0.54
2940,0.32,0.6
2941,0.4,0.56
2942,0.36,0.44
2943,0.4,0.48
2944,0.42,0.58
2945,0.3,0.36
2946,0.4,0.58
2947,0.32,0.52
2948,0.34,0.44
2949,0.34,0.62
2950,0.4,0.5
2951,0.42,0.42
2952,0.42,0.4
2953,0.38,0.5
2954,0.36,0.42
2955,0.48,0.44
2956,0.38,0.5
2957,0.38,0.58
2958,0.34,0.54
2959,0.4,0.42
2960,0.44,0.5
2961,0.38,0.46
2962,0.36,0.5
2963,0.34,0.4
2964,0.34,0.56
2965,0.34,0.36
2966,0.3,0.44
2967,0.4,0.56
2968,0.36,0.56
2969,0.46,0.48
2970,0.32,0.48
2971,0.32,0.44
2972,0.42,0.56
2973,0.34,0.58
2974,0.46,0.3
2975,0.46,0.58
2976,0.4,0.56
2977,0.38,0.58
2978,0.36,0.5
2979,0.4,0.44
2980,0.38,0.52
2981,0.48,0.46
2982,0.36,0.7
2983,0.36,0.42
2984,0.36,0.46
2985,0.4,0.44
2986,0.32,0.44
2987,0.4,0.54
2988,0.34,0.52
2989,0.3,0.46
2990,0.38,0.5
2991,0.4,0.58
2992,0.36,0.52
2993,0.34,0.64
2994,0.46,0.4
2995,0.28,0.54
2996,0.34,0.44
2997,0.4,0.46
2998,0.46,0.38
2999,0.38,0.48
3000,0.34,0.48
3001,0.4,0.54
3002,0.38,0.54
3003,0.38,0.42
3004,0.38,0.5
3005,0.3,0.48
3006,0.32,0.6
3007,0.34,0.42
3008,0.36,0.44
3009,0.36,0.4
3010,0.3,0.52
3011,0.34,0.56
3012,0.36,0.44
3013,0.28,0.4
3014,0.46,0.44
3015,0.36,0.54
3016,0.44,0.6
3017,0.3,0.6
3018,0.38,0.36
3019,0.36,0.42
3020,0.26,0.44
3021,0.36,0.62
3022,0.28,0.6
3023,0.36,0.5
3024,0.34,0.48
3025,0.4,0.48
3026,0.42,0.4
3027,0.24,0.5
3028,0.3,0.46
3029,0.38,0.48
3030,0.46,0.46
3031,0.36,0.3
3032,0.38,0.5
3033,0.4,0.5
3034,0.48,0.42
3035,0.44,0.56
3036,0.38,0.68
3037,0.4,0.4
3038,0.36,0.46
3039,0.3,0.36
3040,0.36,0.54
3041,0.38,0.6
3042,0.4,0.5
3043,0.4,0.58
3044,0.42,0.48
3045,0.36,0.5
3046,0.4,0.44
3047,0.3,0.44
3048,0.34,0.52
3049,0.3,0.54
3050,0.34,0.52
3051,0.44,0.5
3052,0.32,0.58
3053,0.38,0.58
3054,0.38,0.48
3055,0.4,0.58
3056,0.34,0.52
3057,0.3,0.62
3058,0.46,0.58
3059,0.38,0.38
3060,0.4,0.36
3061,0.54,0.54
3062,0.3,0.48
3063,0.38,0.46
3064,0.42,0.4
3065,0.34,0.5
3066,0.32,0.62
3067,0.4,0.54
3068,0.44,0.62
3069,0.42,0.58
3070,0.4,0.58
3071,0.34,0.52
3072,0.22,0.66
3073,0.48,0.48
3074,0.26,0.52
3075,0.32,0.52
3076,0.28,0.52
3077,0.38,0.48
3078,0.4,0.44
3079,0.42,0.48
3080,0.42,0.42
3081,0.36,0.5
3082,0.34,0.54
3083,0.52,0.66
3084,0.4,0.46
3085,0.36,0.46
3086,0.42,0.54
3087,0.54,0.58
3088,0.36,0.42
3089,0.48,0.54
3090,0.26,0.54
3091,0.38,0.48
3092,0.32,0.46
3093,0.32,0.38
3094,0.36,0.64
3095,0.36,0.58
3096,0.44,0.48
3097,0.46,0.38
3098,0.38,0.62
3099,0.48,0.5
3100,0.38,0.56
3101,0.34,0.54
3102,0.36,0.48
3103,0.4,0.42
3104,0.34,0.6
3105,0.3,0.5
3106,0.26,0.46
3107,0.4,0.36
3108,0.28,0.52
3109,0.46,0.52
3110,0.36,0.44
3111,0.32,0.56
3112,0.38,0.5
3113,0.32,0.52
3114,0.52,0.48
3115,0.44,0.52
3116,0.4,0.46
3117,0.36,0.6
3118,0.36,0.38
3119,0.3,0.54
3120,0.38,0.46
3121,0.48,0.56
3122,0.24,0.56
3123,0.38,0.36
3124,0.42,0.5
3125,0.38,0.52
3126,0.38,0.38
3127,0.5,0.48
3128,0.48,0.52
3129,0.36,0.44
3130,0.48,0.56
3131,0.28,0.52
3132,0.42,0.48
3133,0.44,0.46
3134,0.32,0.4
3135,0.42,0.42
3136,0.3,0.54
3137,0.4,0.46
3138,0.4,0.48
3139,0.28,0.4
3140,0.44,0.58
3141,0.36,0.58
3142,0.46,0.54
3143,0.24,0.5
3144,0.4,0.58
3145,0.38,0.42
3146,0.42,0.6
3147,0.34,0.46
3148,0.46,0.52
3149,0.44,0.58
3150,0.38,0.6
3151,0.26,0.44
3152,0.32,0.6
3153,0.38,0.36
3154,0.46,0.56
3155,0.36,0.34
3156,0.5,0.42
3157,0.46,0.46
3158,0.36,0.38
3159,0.32,0.48
3160,0.4,0.54
3161,0.32,0.48
3162,0.4,0.54
3163,0.34,0.66
3164,0.38,0.52
3165,0.36,0.5
3166,0.32,0.52
3167,0.36,0.56
3168,0.32,0.58
3169,0.32,0.5
3170,0.4,0.6
3171,0.42,0.44
3172,0.36,0.54
3173,0.4,0.5
3174,0.32,0.42
3175,0.42,0.44
3176,0.4,0.36
3177,0.4,0.44
3178,0.36,0.38
3179,0.36,0.52
3180,0.16,0.52
3181,0.3,0.38
3182,0.42,0.6
3183,0.32,0.52
3184,0.46,0.4
3185,0.42,0.4
3186,0.38,0.48
3187,0.38,0.32
3188,0.4,0.46
3189,0.52,0.48
3190,0.4,0.48
3191,0.32,0.54
3192,0.36,0.66
3193,0.36,0.52
3194,0.4,0.44
3195,0.46,0.54
3196,0.38,0.64
3197,0.4,0.46
3198,0.32,0.48
3199,0.4,0.5
3200,0.4,0.6
3201,0.26,0.52
3202,0.38,0.52
3203,0.44,0.44
3204,0.28,0.6
3205,0.34,0.4
3206,0.34,0.58
3207,0.3,0.44
3208,0.28,0.58
3209,0.34,0.54
3210,0.42,0.48
3211,0.4,0.48
3212,0.32,0.4
3213,0.42,0.62
3214,0.36,0.56
3215,0.36,0.56
3216,0.34,0.52
3217,0.22,0.46
3218,0.3,0.48
3219,0.36,0.54
3220,0.32,0.38
3221,0.34,0.56
3222,0.4,0.52
3223,0.42,0.56
3224,0.38,0.62
3225,0.38,0.44
3226,0.38,0.6
3227,0.42,0.44
3228,0.42,0.5
3229,0.46,0.46
3230,0.36,0.62
3231,0.3,0.5
3232,0.46,0.5
3233,0.28,0.48
3234,0.3,0.42
3235,0.36,0.54
3236,0.36,0.6
3237,0.4,0.48
3238,0.42,0.52
3239,0.34,0.5
3240,0.4,0.54
3241,0.34,0.56
3242,0.34,0.52
3243,0.32,0.46
3244,0.3,0.52
3245,0.36,0.62
3246,0.42,0.52
3247,0.46,0.48
3248,0.4,0.46
3249,0.32,0.52
3250,0.34,0.46
3251,0.34,0.46
3252,0.42,0.56
3253,0.4,0.52
3254,0.42,0.52
3255,0.24,0.56
3256,0.44,0.5
3257,0.36,0.5
3258,0.28,0.54
3259,0.42,0.42
3260,0.36,0.5
3261,0.32,0.48
3262,0.3,0.62
3263,0.38,0.56
3264,0.26,0.44
3265,0.36,0.4
3266,0.3,0.4
3267,0.4,0.5
3268,0.36,0.44
3269,0.54,0.44
3270,0.36,0.52
3271,0.3,0.6
3272,0.44,0.46
3273,0.4,0.48
3274,0.32,0.52
3275,0.36,0.5
3276,0.5,0.52
3277,0.32,0.7
3278,0.36,0.6
3279,0.2,0.38
3280,0.34,0.54
3281,0.4,0.48
3282,0.34,0.48
3283,0.42,0.52
3284,0.32,0.54
3285,0.32,0.46
3286,0.32,0.48
3287,0.22,0.66
3288,0.34,0.64
3289,0.34,0.52
3290,0.32,0.5
3291,0.28,0.5
3292,0.26,0.38
3293,0.36,0.4
3294,0.56,0.5
3295,0.42,0.42
3296,0.38,0.52
3297,0.36,0.5
3298,0.34,0.4
3299,0.44,0.56
3300,0.34,0.48
3301,0.38,0.32
3302,0.46,0.4
3303,0.4,0.4
3304,0.34,0.5
3305,0.42,0.54
3306,0.44,0.46
3307,0.36,0.56
3308,0.32,0.38
3309,0.42,0.44
3310,0.42,0.5
3311,0.46,0.6
3312,0.32,0.52
3313,0.3,0.56
3314,0.32,0.66
3315,0.44,0.46
3316,0.42,0.6
3317,0.26,0.48
3318,0.44,0.48
3319,0.24,0.5
3320,0.36,0.56
3321,0.38,0.5
3322,0.42,0.5
3323,0.42,0.44
3324,0.38,0.52
3325,0.34,0.62
3326,0.36,0.46
3327,0.38,0.44
3328,0.46,0.58
3329,0.28,0.44
3330,0.32,0.5
3331,0.48,0.5
3332,0.36,0.42
3333,0.32,0.54
3334,0.26,0.54
3335,0.4,0.44
3336,0.5,0.52
3337,0.36,0.48
3338,0.42,0.5
3339,0.28,0.5
3340,0.28,0.5
3341,0.52,0.44
3342,0.52,0.44
3343,0.4,0.52
3344,0.4,0.52
3345,0.36,0.44
3346,0.34,0.5
3347,0.4,0.48
3348,0.42,0.58
3349,0.28,0.48
3350,0.32,0.56
3351,0.38,0.5
3352,0.3,0.56
3353,0.28,0.52
3354,0.28,0.54
3355,0.38,0.48
3356,0.34,0.5
3357,0.42,0.52
3358,0.28,0.56
3359,0.34,0.56
3360,0.42,0.38
3361,0.34,0.44
3362,0.2,0.38
3363,0.34,0.44
3364,0.46,0.36
3365,0.36,0.56
3366,0.34,0.6
3367,0.34,0.38
3368,0.6,0.52
3369,0.32,0.5
3370,0.32,0.32
3371,0.42,0.56
3372,0.34,0.58
3373,0.32,0.5
3374,0.32,0.44
3375,0.42,0.48
3376,0.28,0.58
3377,0.44,0.54
3378,0.44,0.46
3379,0.28,0.52
3380,0.44,0.58
3381,0.34,0.6
3382,0.3,0.5
3383,0.48,0.52
3384,0.54,0.42
3385,0.3,0.5
3386,0.38,0.64
3387,0.38,0.46
3388,0.38,0.54
3389,0.44,0.44
3390,0.38,0.58
3391,0.32,0.56
3392,0.28,0.46
3393,0.32,0.4
3394,0.3,0.36
3395,0.34,0.52
3396,0.34,0.48
3397,0.38,0.42
3398,0.44,0.48
3399,0.44,0.52
3400,0.36,0.52
3401,0.26,0.56
3402,0.34,0.46
3403,0.34,0.48
3404,0.3,0.56
3405,0.42,0.52
3406,0.44,0.62
3407,0.26,0.5
3408,0.42,0.42
3409,0.34,0.5
3410,0.4,0.5
3411,0.34,0.6
3412,0.44,0.56
3413,0.42,0.58
3414,0.36,0.48
3415,0.42,0.5
3416,0.36,0.34
3417,0.38,0.58
3418,0.46,0.5
3419,0.46,0.58
3420,0.32,0.5
3421,0.44,0.38
3422,0.34,0.4
3423,0.34,0.52
3424,0.28,0.54
3425,0.36,0.48
3426,0.32,0.58
3427,0.38,0.48
3428,0.32,0.46
3429,0.3,0.58
3430,0.34,0.44
3431,0.36,0.62
3432,0.44,0.52
3433,0.44,0.5
3434,0.4,0.42
3435,0.36,0.48
3436,0.34,0.5
3437,0.36,0.48
3438,0.36,0.42
3439,0.34,0.5
3440,0.3,0.5
3441,0.34,0.5
3442,0.42,0.62
3443,0.48,0.44
3444,0.38,0.46
3445,0.38,0.62
3446,0.38,0.38
3447,0.24,0.66
3448,0.36,0.54
3449,0.32,0.66
3450,0.34,0.54
3451,0.4,0.48
3452,0.46,0.54
3453,0.42,0.58
3454,0.48,0.62
3455,0.28,0.5
3456,0.48,0.62
3457,0.38,0.5
3458,0.34,0.52
3459,0.38,0.48
3460,0.38,0.46
3461,0.38,0.56
3462,0.4,0.5
3463,0.44,0.52
3464,0.34,0.36
3465,0.44,0.46
3466,0.36,0.48
3467,0.34,0.4
3468,0.36,0.5
3469,0.42,0.48
3470,0.34,0.5
3471,0.28,0.64
3472,0.4,0.44
3473,0.32,0.56
3474,0.34,0.54
3475,0.36,0.54
3476,0.42,0.4
3477,0.34,0.48
3478,0.38,0.46
3479,0.48,0.52
3480,0.26,0.5
3481,0.28,0.5
3482,0.42,0.34
3483,0.42,0.4
3484,0.28,0.62
3485,0.22,0.6
3486,0.42,0.58
3487,0.38,0.52
3488,0.46,0.48
3489,0.34,0.62
3490,0.32,0.54
3491,0.32,0.44
3492,0.3,0.44
3493,0.42,0.5
3494,0.34,0.58
3495,0.44,0.52
3496,0.32,0.46
3497,0.36,0.48
3498,0.48,0.5
3499,0.28,0.58
3500,0.46,0.48
3501,0.46,0.44
3502,0.3,0.38
3503,0.32,0.52
3504,0.46,0.42
3505,0.42,0.58
3506,0.3,0.58
3507,0.38,0.42
3508,0.34,0.48
3509,0.38,0.5
3510,0.42,0.46
3511,0.28,0.36
3512,0.34,0.52
3513,0.34,0.5
3514,0.38,0.52
3515,0.54,0.42
3516,0.44,0.46
3517,0.36,0.48
3518,0.36,0.42
3519,0.38,0.4
3520,0.38,0.5
3521,0.42,0.3
3522,0.42,0.46
3523,0.42,0.36
3524,0.3,0.42
3525,0.4,0.46
3526,0.34,0.44
3527,0.28,0.54
3528,0.36,0.62
3529,0.48,0.42
3530,0.44,0.62
3531,0.46,0.62
3532,0.34,0.54
3533,0.4,0.52
3534,0.4,0.54
3535,0.38,0.58
3536,0.36,0.48
3537,0.46,0.52
3538,0.36,0.56
3539,0.32,0.52
3540,0.46,0.54
3541,0.38,0.5
3542,0.34,0.4
3543,0.36,0.56
3544,0.3,0.6
3545,0.28,0.5
3546,0.32,0.54
3547,0.22,0.56
3548,0.5,0.52
3549,0.32,0.42
3550,0.26,0.54
3551,0.34,0.48
3552,0.36,0.58
3553,0.34,0.34
3554,0.44,0.38
3555,0.22,0.56
3556,0.3,0.52
3557,0.44,0.6
3558,0.5,0.6
3559,0.38,0.42
3560,0.38,0.44
3561,0.26,0.48
3562,0.42,0.46
3563,0.42,0.54
3564,0.46,0.5
3565,0.32,0.4
3566,0.44,0.58
3567,0.3,0.44
3568,0.4,0.58
3569,0.38,0.46
3570,0.46,0.52
3571,0.4,0.5
3572,0.5,0.54
3573,0.36,0.52
3574,0.3,0.38
3575,0.36,0.44
3576,0.4,0.48
3577,0.26,0.54
3578,0.44,0.38
3579,0.34,0.5
3580,0.42,0.48
3581,0.34,0.66
3582,0.28,0.58
3583,0.44,0.54
3584,0.36,0.54
3585,0.32,0.6
3586,0.38,0.44
3587,0.38,0.62
3588,0.42,0.48
3589,0.36,0.36
3590,0.4,0.46
3591,0.2,0.54
3592,0.4,0.4
3593,0.26,0.46
3594,0.4,0.46
3595,0.38,0.56
3596,0.36,0.56
3597,0.34,0.42
3598,0.32,0.54
3599,0.44,0.56
3600,0.32,0.48
3601,0.42,0.4
3602,0.3,0.5
3603,0.48,0.52
3604,0.3,0.44
3605,0.42,0.5
3606,0.42,0.6
3607,0.4,0.46
3608,0.36,0.42
3609,0.32,0.44
3610,0.32,0.54
3611,0.38,0.52
3612,0.28,0.66
3613,0.44,0.48
3614,0.38,0.54
3615,0.34,0.54
3616,0.38,0.48
3617,0.32,0.56
3618,0.34,0.5
3619,0.4,0.56
3620,0.38,0.48
3621,0.56,0.62
3622,0.3,0.56
3623,0.48,0.56
3624,0.46,0.36
3625,0.36,0.54
3626,0.38,0.56
3627,0.34,0.42
3628,0.38,0.54
3629,0.48,0.56
3630,0.38,0.44
3631,0.34,0.42
3632,0.36,0.52
3633,0.34,0.54
3634,0.48,0.46
3635,0.42,0.46
3636,0.36,0.52
3637,0.36,0.46
3638,0.36,0.44
3639,0.38,0.48
3640,0.3,0.52
3641,0.34,0.48
3642,0.34,0.36
3643,0.3,0.66
3644,0.44,0.5
3645,0.34,0.46
3646,0.3,0.5
3647,0.44,0.36
3648,0.34,0.5
3649,0.46,0.66
3650,0.4,0.38
3651,0.38,0.58
3652,0.38,0.54
3653,0.38,0.52
3654,0.42,0.44
3655,0.46,0.64
3656,0.34,0.44
3657,0.38,0.42
3658,0.34,0.44
3659,0.3,0.46
3660,0.36,0.38
3661,0.38,0.44
3662,0.34,0.52
3663,0.4,0.52
3664,0.3,0.52
3665,0.4,0.52
3666,0.3,0.5
3667,0.24,0.5
3668,0.32,0.5
3669,0.34,0.52
3670,0.22,0.64
3671,0.32,0.5
3672,0.46,0.44
3673,0.3,0.38
3674,0.42,0.4
3675,0.36,0.44
3676,0.38,0.44
3677,0.54,0.48
3678,0.48,0.56
3679,0.36,0.36
3680,0.26,0.42
3681,0.36,0.4
3682,0.34,0.52
3683,0.18,0.46
3684,0.36,0.44
3685,0.46,0.4
3686,0.36,0.48
3687,0.28,0.48
3688,0.3,0.54
3689,0.4,0.52
3690,0.42,0.46
3691,0.56,0.52
3692,0.36,0.5
3693,0.3,0.44
3694,0.4,0.46
3695,0.44,0.56
3696,0.42,0.48
3697,0.36,0.58
3698,0.34,0.48
3699,0.36,0.38
3700,0.34,0.52
3701,0.28,0.36
3702,0.36,0.66
3703,0.44,0.44
3704,0.38,0.48
3705,0.48,0.48
3706,0.3,0.46
3707,0.42,0.48
3708,0.46,0.56
3709,0.24,0.56
3710,0.44,0.38
3711,0.44,0.4
3712,0.34,0.48
3713,0.48,0.52
3714,0.3,0.6
3715,0.42,0.52
3716,0.54,0.38
3717,0.34,0.52
3718,0.3,0.4
3719,0.34,0.56
3720,0.46,0.46
3721,0.38,0.42
3722,0.32,0.52
3723,0.36,0.44
3724,0.4,0.52
3725,0.5,0.52
3726,0.32,0.62
3727,0.4,0.4
3728,0.36,0.46
3729,0.36,0.48
3730,0.22,0.5
3731,0.34,0.6
3732,0.36,0.48
3733,0.42,0.48
3734,0.32,0.52
3735,0.38,0.5
3736,0.28,0.38
3737,0.4,0.44
3738,0.38,0.38
3739,0.38,0.46
3740,0.26,0.52
3741,0.46,0.5
3742,0.4,0.52
3743,0.42,0.5
3744,0.28,0.44
3745,0.36,0.48
3746,0.32,0.44
3747,0.42,0.46
3748,0.38,0.46
3749,0.28,0.36
3750,0.46,0.5
3751,0.42,0.54
3752,0.46,0.48
3753,0.28,0.5
3754,0.4,0.56
3755,0.34,0.6
3756,0.44,0.54
3757,0.36,0.52
3758,0.44,0.48
3759,0.52,0.5
3760,0.36,0.56
3761,0.42,0.46
3762,0.42,0.48
3763,0.36,0.48
3764,0.44,0.44
3765,0.28,0.52
3766,0.44,0.46
3767,0.38,0.54
3768,0.54,0.54
3769,0.34,0.46
3770,0.32,0.56
3771,0.36,0.5
3772,0.3,0.46
3773,0.36,0.52
3774,0.38,0.66
3775,0.34,0.5
3776,0.36,0.42
3777,0.38,0.48
3778,0.22,0.44
3779,0.38,0.58
3780,0.48,0.56
3781,0.4,0.52
3782,0.36,0.52
3783,0.54,0.58
3784,0.44,0.4
3785,0.42,0.44
3786,0.48,0.42
3787,0.3,0.48
3788,0.28,0.56
3789,0.46,0.58
3790,0.42,0.56
3791,0.4,0.56
3792,0.36,0.4
3793,0.34,0.48
3794,0.2,0.4
3795,0.44,0.54
3796,0.26,0.52
3797,0.3,0.56
3798,0.4,0.44
3799,0.22,0.48
3800,0.38,0.52
3801,0.24,0.32
3802,0.44,0.7
3803,0.28,0.48
3804,0.28,0.58
3805,0.32,0.36
3806,0.42,0.62
3807,0.56,0.48
3808,0.38,0.68
3809,0.44,0.42
3810,0.28,0.4
3811,0.5,0.44
3812,0.4,0.58
3813,0.44,0.52
3814,0.46,0.52
3815,0.36,0.48
3816,0.42,0.5
3817,0.52,0.46
3818,0.4,0.52
3819,0.3,0.58
3820,0.28,0.54
3821,0.38,0.52
3822,0.3,0.62
3823,0.38,0.36
3824,0.36,0.62
3825,0.44,0.54
3826,0.46,0.7
3827,0.44,0.46
3828,0.48,0.48
3829,0.38,0.48
3830,0.36,0.56
3831,0.32,0.5
3832,0.36,0.5
3833,0.44,0.48
3834,0.28,0.42
3835,0.36,0.52
3836,0.3,0.58
3837,0.44,0.54
3838,0.38,0.52
3839,0.38,0.44
3840,0.36,0.48
3841,0.4,0.54
3842,0.34,0.66
3843,0.42,0.48
3844,0.4,0.56
3845,0.3,0.58
3846,0.26,0.48
3847,0.34,0.5
3848,0.42,0.56
3849,0.34,0.44
3850,0.52,0.5
3851,0.52,0.54
3852,0.28,0.56
3853,0.24,0.5
3854,0.38,0.52
3855,0.42,0.44
3856,0.32,0.54
3857,0.3,0.5
3858,0.44,0.52
3859,0.3,0.42
3860,0.36,0.48
3861,0.5,0.44
3862,0.5,0.52
3863,0.42,0.6
3864,0.24,0.52
3865,0.44,0.48
3866,0.36,0.52
3867,0.3,0.34
3868,0.36,0.6
3869,0.34,0.46
3870,0.36,0.44
3871,0.22,0.48
3872,0.32,0.54
3873,0.42,0.54
3874,0.42,0.44
3875,0.36,0.48
3876,0.38,0.64
3877,0.3,0.54
3878,0.3,0.48
3879,0.36,0.34
3880,0.42,0.6
3881,0.38,0.54
3882,0.5,0.4
3883,0.34,0.58
3884,0.56,0.4
3885,0.24,0.42
3886,0.44,0.64
3887,0.28,0.28
3888,0.34,0.54
3889,0.38,0.48
3890,0.38,0.4
3891,0.24,0.52
3892,0.38,0.5
3893,0.32,0.48
3894,0.3,0.44
3895,0.38,0.4
3896,0.3,0.54
3897,0.34,0.54
3898,0.24,0.48
3899,0.5,0.46
3900,0.46,0.48
3901,0.4,0.44
3902,0.4,0.5
